RespondentID,Seen_any_SW,SW_fan,Episode_1_seen,Episode_2_seen,Episode_3_seen,Episode_4_seen,Episode_5_seen,Episode_6_seen,Episode_1_rank,Episode_2_rank,Episode_3_rank,Episode_4_rank,Episode_5_rank,Episode_6_rank,han_solo,luke_skywalker,princess_leia_organa,anakin_skywalker,obi_wan_kenobi,emperor_palpatine,darth_vader,lando_calrissian,boba_fett,c-3p0,r2_d2,jar_jar_binks,padme_amidala,yoda,1st_shot,familiar_exp_universe,fan_exp_universe,fan_star_trek,gender,income,location,NaN,18-29,30-44,45-60,> 60,Response,edu_NaN,edu_less_HS,edu_HS,edu_Some_collage/AD,edu_BD,edu_GD
3290047483.0,1,1,1,1,0,0,1,1,2,3,4,5,6,1,5,5,5,5,5,4,4,1,1,5,5,4,4,5,Greedo,1,0,1,Male,4,West North Central,0,0,0,1,0,0,0,0,0,1,0,0
3290046627.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,4,5,3,5,3,5,4,1,4,5,2,3,5,Han,1,1,1,Female,4,West South Central,0,1,0,0,0,0,0,0,0,0,1,0
3290042369.0,1,1,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,6,5,6,5,5,5,5,5,5,6,5,I don't understand this question,0,,0,Female,3,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3290038794.0,1,1,1,1,1,0,1,1,3,4,5,6,1,2,5,5,5,5,5,,2,4,2,5,5,1,1,5,Han,0,,0,Female,6,New England,0,0,0,1,0,0,0,0,0,0,0,1
3290034196.0,1,0,0,1,0,0,0,1,3,2,4,5,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,I don't understand this question,0,,0,Female,0,West South Central,0,1,0,0,0,0,0,0,0,1,0,0
3290032864.0,1,1,1,0,0,0,1,1,3,4,5,6,1,2,5,4,5,4,4,6,5,1,1,4,4,1,6,5,I don't understand this question,0,,0,Male,3,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3290029531.0,1,1,0,0,0,1,1,1,2,3,4,1,5,6,4,5,5,4,5,1,4,4,1,5,5,1,1,,I don't understand this question,0,,1,Female,3,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290024333.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,1,1,1,Male,4,Mountain,0,0,0,0,1,0,0,0,0,1,0,0
3290022302.0,1,0,0,0,0,1,1,1,4,5,6,1,2,3,3,1,5,1,5,1,4,1,4,4,4,1,1,4,Han,1,0,0,Male,4,Pacific,0,1,0,0,0,0,0,0,0,0,1,0
3290019869.0,1,0,1,0,0,0,1,1,2,4,5,6,1,3,5,5,5,6,6,6,3,6,6,4,4,6,6,4,Greedo,0,,0,Male,4,West North Central,0,0,0,0,1,0,0,0,0,0,1,0
3290019779.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290018381.0,1,1,1,1,1,1,1,1,4,6,5,3,1,2,5,5,5,5,5,2,2,4,3,5,5,3,5,5,Han,0,,1,Female,4,East North Central,0,0,0,0,1,0,0,0,0,0,0,1
3290017901.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290013239.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290011286.0,1,1,1,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,6,4,5,6,5,5,5,6,5,I don't understand this question,0,,1,Female,0,South Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3290010419.0,1,0,1,0,0,1,1,1,3,4,5,6,1,2,4,4,1,1,1,1,1,3,3,2,2,3,3,2,I don't understand this question,0,,0,Male,3,Middle Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3290005674.0,1,1,1,1,1,1,1,1,1,2,3,5,6,4,4,5,3,2,3,2,2,2,2,1,1,1,2,3,Greedo,1,1,1,Female,2,Mountain,0,0,0,0,1,0,0,0,0,1,0,0
3290002601.0,1,1,1,1,1,1,1,1,2,6,3,1,5,4,4,4,4,4,4,3,2,1,1,5,5,5,4,5,I don't understand this question,0,,0,Female,2,East North Central,0,1,0,0,0,0,0,0,0,0,0,1
3289997713.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,5,5,1,3,4,1,5,5,1,1,5,I don't understand this question,0,,1,Male,5,Mountain,0,0,0,0,1,0,0,0,0,0,1,0
3289997196.0,1,1,1,1,1,1,1,1,6,3,4,5,1,2,5,5,5,4,5,2,2,4,4,4,4,2,4,4,Han,1,1,1,Male,0,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289996800.0,1,1,1,1,1,1,1,1,4,3,5,2,6,1,5,5,5,4,5,6,3,4,2,5,5,2,1,5,Han,0,,0,Female,2,New England,0,1,0,0,0,0,0,0,0,0,1,0
3289996025.0,1,1,1,1,1,1,1,1,6,4,5,3,2,1,5,5,5,5,5,1,5,5,5,5,5,2,5,5,Greedo,1,1,1,Female,3,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3289995352.0,1,0,1,1,1,1,1,1,2,3,4,5,1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Greedo,1,0,0,Female,4,East South Central,0,0,0,0,1,0,0,0,0,0,1,0
3289993284.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,6,2,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,5,South Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3289988393.0,1,0,1,1,1,1,1,1,2,3,4,5,1,6,5,5,5,5,5,4,5,4,4,,5,4,4,4,Greedo,1,0,0,Female,5,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3289986698.0,1,0,0,0,0,1,0,0,2,3,4,1,5,6,1,4,5,1,1,3,1,1,6,6,5,6,6,4,I don't understand this question,0,,0,Female,3,East South Central,0,0,0,0,1,0,0,0,0,1,0,0
3289985995.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,5,5,4,4,5,5,4,4,5,I don't understand this question,0,,0,Male,5,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3289980534.0,1,1,1,1,1,1,1,1,1,2,5,6,4,3,5,5,5,4,5,6,5,1,6,5,5,1,1,5,I don't understand this question,0,,0,Female,0,New England,0,0,0,0,1,0,0,0,0,0,0,1
3289973506.0,1,1,1,1,1,1,1,1,4,5,3,6,2,1,5,4,5,4,5,1,5,4,1,5,5,3,1,5,I don't understand this question,0,,1,Female,0,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3289971256.0,1,0,1,1,1,1,1,1,5,6,3,4,2,1,5,5,5,4,4,1,5,4,5,5,5,1,1,5,I don't understand this question,0,,0,Male,0,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289963393.0,1,1,1,0,0,0,1,1,3,2,4,5,6,1,5,5,5,5,5,6,2,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,6,Mountain,0,0,0,0,1,0,0,0,0,0,1,0
3289962614.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,5,5,4,3,3,3,5,5,1,5,5,Greedo,1,1,1,Male,5,West North Central,0,0,0,0,1,0,0,0,0,0,0,1
3289955364.0,1,1,1,1,1,1,1,1,4,5,6,2,3,1,5,4,4,1,5,1,4,3,4,4,4,3,1,5,Han,0,,1,Male,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3289952496.0,1,1,1,1,1,1,1,1,5,2,3,4,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,I don't understand this question,1,0,1,Male,5,New England,0,0,1,0,0,0,0,0,0,1,0,0
3289951011.0,1,0,0,1,1,1,1,1,4,5,6,3,1,2,5,5,5,1,5,4,4,1,1,5,5,1,1,5,Han,0,,1,Female,5,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3289949516.0,1,0,1,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,1,5,6,6,5,5,3,1,4,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289949409.0,1,1,0,0,0,1,1,1,4,5,6,2,3,1,5,5,5,1,5,6,5,5,5,5,5,5,6,5,Han,0,,1,Male,5,West North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289943405.0,1,0,0,0,0,1,1,1,5,6,1,2,4,3,5,5,5,4,5,1,4,4,3,5,3,4,1,5,Han,0,,0,Male,5,Mountain,0,0,0,0,1,0,0,0,0,0,0,1
3289943097.0,1,0,1,0,0,1,1,1,4,5,6,2,3,1,5,5,5,1,5,1,2,5,6,5,5,6,4,5,Han,0,,0,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3289933137.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,5,5,5,6,6,,2,6,6,5,5,4,6,4,I don't understand this question,0,,0,Female,4,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3289927404.0,1,0,1,0,0,1,1,1,4,5,6,1,2,3,5,5,5,5,5,6,1,4,6,5,5,6,6,5,I don't understand this question,0,,0,Female,0,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3289924943.0,1,1,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,1,1,1,3,5,5,3,1,5,Greedo,1,1,1,Female,6,West South Central,0,0,0,1,0,0,0,0,0,0,1,0
3289923980.0,1,1,1,1,1,1,1,1,6,5,4,2,1,3,5,5,5,1,4,2,1,4,1,4,4,2,1,5,Han,1,0,1,Female,5,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3289920249.0,1,1,1,1,1,1,1,1,5,4,6,1,2,3,5,5,5,4,5,4,4,6,4,5,5,4,5,5,I don't understand this question,0,,0,Female,6,South Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3289919285.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289918842.0,1,0,0,0,0,0,1,1,1,2,4,5,6,3,5,4,6,6,4,6,4,6,6,4,4,6,6,4,Han,0,,0,Male,2,Pacific,0,0,0,1,0,0,0,0,0,1,0,0
3289914533.0,1,1,1,1,1,1,1,1,2,3,1,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Greedo,0,,0,Male,0,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3289914097.0,1,1,1,1,1,1,1,1,4,5,6,2,1,3,1,5,5,4,5,2,3,4,1,1,1,1,4,5,I don't understand this question,0,,1,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289913649.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,6,1,1,6,6,6,1,6,6,1,1,6,6,6,I don't understand this question,0,,0,Male,2,Pacific,0,0,0,0,1,0,0,0,0,0,1,0
3289911175.0,1,1,0,0,0,1,1,1,5,6,4,3,2,1,5,5,5,5,5,4,5,4,4,5,5,4,4,5,Greedo,0,,1,Male,0,Mountain,0,0,0,0,1,0,0,0,1,0,0,0
3289909917.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,5,5,5,5,5,5,4,1,5,5,2,5,5,Greedo,0,,1,Male,6,New England,0,0,0,1,0,0,0,0,0,1,0,0
3289907541.0,1,0,1,0,0,0,1,1,1,4,5,6,3,2,5,5,5,5,5,5,5,5,5,5,5,6,6,5,I don't understand this question,0,,0,Female,5,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3289905986.0,1,0,1,1,1,0,0,0,1,2,3,4,5,6,6,1,4,3,4,6,2,6,6,5,5,4,4,5,I don't understand this question,0,,0,Female,2,West North Central,0,1,0,0,0,0,0,0,0,0,1,0
3289905044.0,1,1,1,1,1,1,1,1,6,5,2,4,3,1,5,5,5,5,5,4,5,1,1,5,1,1,5,5,I don't understand this question,0,,0,Female,4,South Atlantic,0,0,1,0,0,0,0,0,1,0,0,0
3289902920.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,5,5,4,5,5,5,5,5,1,1,2,1,5,Han,1,1,0,Male,3,New England,0,0,1,0,0,0,0,0,0,0,0,1
3289902115.0,1,0,0,0,0,0,1,0,2,3,4,5,1,6,4,4,4,4,4,6,4,4,4,4,4,4,6,4,I don't understand this question,0,,0,Female,5,New England,0,0,1,0,0,0,0,0,0,0,1,0
3289901820.0,1,1,1,1,1,1,1,1,5,6,3,1,4,2,4,5,5,1,4,2,2,1,4,5,5,4,6,5,Han,1,0,1,Male,5,West North Central,0,0,0,1,0,0,0,0,0,1,0,0
3289901633.0,1,0,1,1,1,1,1,1,5,4,6,2,1,3,5,5,5,2,4,6,1,2,6,3,3,2,6,4,I don't understand this question,0,,0,Female,6,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3289897826.0,1,1,1,1,1,1,1,1,5,4,6,3,1,2,5,5,5,1,4,3,3,4,1,4,4,4,4,5,Han,0,,1,Male,4,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3289896565.0,1,1,1,1,1,1,1,1,6,5,4,3,1,2,5,5,5,1,5,5,5,5,5,5,5,2,3,5,Han,1,0,1,Female,4,West South Central,0,0,1,0,0,0,0,0,0,0,0,1
3289895732.0,1,1,1,1,1,1,1,1,6,5,1,2,3,4,5,4,4,4,5,4,5,6,6,3,5,3,4,5,Han,1,1,1,Female,4,Pacific,0,1,0,0,0,0,0,0,0,0,0,1
3289888015.0,1,1,1,1,1,1,1,1,6,4,5,2,1,3,5,5,5,3,4,4,5,5,4,5,5,2,1,5,Han,1,0,0,Female,5,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3289885747.0,1,0,1,1,0,0,1,1,3,4,5,6,1,2,5,5,4,4,5,3,2,1,1,4,5,1,1,5,I don't understand this question,0,,1,Male,3,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3289878528.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,5,5,2,5,5,5,5,5,5,5,2,1,5,Greedo,0,,0,Female,5,Mountain,0,0,1,0,0,0,0,0,0,0,1,0
3289877093.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,5,5,5,5,6,1,5,5,5,5,5,Greedo,0,,1,Male,3,West South Central,0,0,0,1,0,0,0,0,0,0,0,1
3289874408.0,1,1,1,1,1,1,1,1,6,5,3,2,1,4,5,5,5,4,5,5,5,5,1,4,4,3,5,5,Han,1,0,1,Male,5,New England,0,0,1,0,0,0,0,1,0,0,0,0
3289873978.0,1,1,0,0,0,1,1,1,4,5,6,1,2,3,5,4,5,1,4,6,2,1,6,4,4,6,6,4,I don't understand this question,0,,0,Female,5,West North Central,0,0,0,1,0,0,0,0,0,0,0,1
3289870772.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,4,4,4,4,4,6,4,4,3,1,1,3,6,4,I don't understand this question,0,,0,Male,4,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3289868197.0,1,1,1,1,1,1,1,1,3,4,5,6,2,1,5,5,5,4,5,1,4,1,1,4,4,3,4,4,I don't understand this question,1,0,1,Male,5,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3289866531.0,1,1,1,0,0,1,1,1,3,5,6,1,2,4,5,5,5,4,5,1,5,1,1,5,5,2,2,5,I don't understand this question,0,,0,Male,5,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289865550.0,1,0,0,0,1,0,1,1,3,4,5,6,2,1,5,4,5,4,5,1,5,6,4,5,5,2,6,5,Han,0,,0,Female,5,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289864687.0,1,1,0,0,0,1,1,1,4,5,6,2,1,3,5,5,5,6,5,6,2,1,6,5,5,6,6,4,Han,0,,0,Male,3,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289862004.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289861464.0,1,1,0,0,0,1,1,1,4,5,6,3,1,2,5,5,5,4,4,,1,6,6,4,4,6,6,5,I don't understand this question,1,0,1,Male,2,Mountain,0,0,0,0,1,0,0,0,0,0,1,0
3289857817.0,1,1,0,0,1,1,1,1,6,5,4,3,2,1,5,5,5,2,5,2,5,4,3,4,5,2,2,5,Han,0,,0,Female,5,West North Central,0,0,1,0,0,0,0,0,0,0,0,1
3289856887.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,5,5,4,5,2,2,1,2,5,5,4,5,5,Greedo,0,,0,Female,0,Middle Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3289855873.0,1,1,1,1,1,1,1,1,5,4,3,6,1,2,5,5,5,5,5,4,5,4,4,5,5,4,5,5,Han,0,,1,Female,5,Middle Atlantic,0,1,0,0,0,0,0,0,0,1,0,0
3289854601.0,1,1,1,1,1,0,1,1,1,5,6,4,2,3,5,5,5,4,5,4,3,6,6,5,5,4,6,5,I don't understand this question,1,1,1,Male,0,West South Central,0,0,0,0,1,0,0,0,0,0,1,0
3289847932.0,1,1,1,1,1,1,1,1,5,2,1,6,3,4,5,4,5,5,5,5,5,4,5,5,5,3,5,5,Han,1,1,0,Male,4,East North Central,0,1,0,0,0,0,0,0,0,1,0,0
3289844139.0,1,1,1,0,0,0,1,1,6,3,4,5,1,2,5,5,5,4,5,1,5,5,1,5,5,3,3,5,Han,0,,1,Male,5,West North Central,0,0,0,0,1,0,0,0,0,0,0,1
3289843973.0,1,1,1,1,1,1,1,1,6,3,2,5,1,4,5,5,5,5,5,4,5,4,4,5,5,4,5,5,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289835282.0,1,1,1,1,1,1,1,1,3,6,5,4,1,2,5,5,5,5,5,5,5,1,5,5,5,2,3,5,Han,0,,1,Male,5,West North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289829982.0,1,1,1,1,1,1,1,1,6,5,4,1,3,2,5,5,5,4,5,2,5,4,4,5,5,3,1,5,Greedo,0,,1,Female,2,East North Central,0,0,1,0,0,0,0,0,0,1,0,0
3289822005.0,1,1,1,1,1,0,1,1,3,4,5,6,1,2,5,5,5,4,5,4,5,4,4,5,5,1,4,5,Han,0,,1,Female,0,East South Central,0,0,0,0,1,0,0,0,0,1,0,0
3289821310.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,I don't understand this question,0,,1,Female,2,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289815685.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,5,5,3,5,4,5,3,4,4,4,2,5,5,Han,0,,1,Male,4,West North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289813977.0,1,1,1,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,I don't understand this question,0,,1,Female,4,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289812188.0,1,1,0,0,0,0,1,1,1,4,5,6,2,3,5,5,5,5,5,4,3,1,1,5,5,1,5,5,Han,1,1,1,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289809469.0,1,1,1,1,1,1,1,1,4,5,6,2,1,3,5,5,5,4,5,4,5,4,5,5,5,3,4,4,Han,1,0,0,Male,5,West South Central,0,0,1,0,0,0,0,0,0,1,0,0
3289805753.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289804908.0,1,1,1,1,0,0,1,1,1,4,5,6,2,3,5,5,5,5,5,4,3,1,1,5,5,,5,5,I don't understand this question,0,,1,Female,3,West South Central,0,0,1,0,0,0,0,0,0,0,1,0
3289804326.0,1,1,1,1,1,1,1,1,5,6,4,1,2,3,5,5,5,4,5,1,4,4,1,5,5,5,4,5,Han,0,,1,Male,4,East South Central,0,0,0,1,0,0,0,0,0,0,0,1
3289804031.0,1,1,1,1,1,1,1,1,5,4,1,2,3,6,5,5,5,5,5,1,3,4,6,4,4,1,5,5,I don't understand this question,0,,1,Female,5,Pacific,0,0,0,1,0,0,0,0,0,1,0,0
3289802847.0,1,0,0,0,0,1,1,1,4,5,6,1,2,3,5,5,5,6,5,6,2,5,1,5,5,6,6,5,Han,0,,0,Female,5,East South Central,0,0,1,0,0,0,0,0,0,0,1,0
3289799650.0,1,1,1,0,0,0,0,0,1,4,5,6,2,3,1,5,1,4,5,1,2,1,1,5,5,1,1,5,Greedo,0,,1,Female,6,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3289799581.0,1,1,1,0,0,1,1,1,4,5,6,1,2,3,5,5,5,5,5,6,5,5,5,5,5,3,5,5,I don't understand this question,0,,0,Female,5,Mountain,0,0,1,0,0,0,0,0,0,1,0,0
3289798968.0,1,0,0,0,1,0,1,1,5,6,1,2,3,4,5,5,5,6,5,6,5,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,2,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289798759.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,4,4,3,4,3,5,1,5,1,1,2,3,1,Han,1,1,0,Male,0,East North Central,0,0,1,0,0,0,0,0,0,1,0,0
3289795859.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289790146.0,1,1,1,1,1,1,1,1,3,4,5,6,1,2,5,5,5,4,5,1,2,1,2,5,5,2,4,5,Han,0,,1,Male,6,Middle Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3289786719.0,1,1,1,1,1,1,1,1,3,4,5,6,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,1,1,1,Male,3,Middle Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3289781705.0,1,1,0,0,0,1,1,1,2,4,6,5,3,1,5,5,5,3,5,6,2,5,2,5,5,6,6,5,I don't understand this question,0,,1,Male,4,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3289758800.0,1,1,1,1,1,1,1,1,6,2,3,1,4,5,4,1,4,1,4,1,4,1,4,4,4,2,4,4,Greedo,1,0,1,Male,5,Middle Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3289757385.0,1,1,1,1,1,1,1,1,3,4,5,6,2,1,5,5,5,5,5,4,5,4,4,5,5,2,5,5,Han,0,,0,Female,0,East North Central,0,0,1,0,0,0,0,0,0,1,0,0
3289757163.0,1,1,1,1,1,1,1,1,5,6,4,1,2,3,5,5,5,5,5,5,5,4,1,5,5,2,4,4,Greedo,1,0,1,Male,5,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3289752347.0,1,0,1,1,1,1,1,1,4,5,6,1,2,3,4,4,4,4,4,1,4,1,4,4,4,4,1,4,I don't understand this question,0,,1,Female,5,East South Central,0,0,1,0,0,0,0,0,1,0,0,0
3289751464.0,1,1,1,0,0,1,1,1,4,5,6,1,2,3,5,5,4,4,4,4,4,4,4,5,5,1,1,4,I don't understand this question,0,,0,Male,0,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3289745063.0,1,1,1,1,1,1,1,1,2,3,6,5,1,4,5,5,5,4,5,4,4,4,3,1,1,1,1,3,I don't understand this question,0,,1,Male,4,New England,0,0,0,0,1,0,0,0,0,0,0,1
3289737236.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,3,5,6,2,3,3,5,5,3,4,5,Han,0,,1,Female,4,West South Central,0,0,1,0,0,0,0,0,0,0,1,0
3289735954.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,4,5,4,6,4,6,3,6,6,6,4,6,6,4,I don't understand this question,0,,0,Male,0,Mountain,0,0,0,0,1,0,0,0,0,0,1,0
3289733444.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,5,5,1,5,6,2,6,6,5,5,6,6,5,I don't understand this question,1,1,1,Female,2,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289730973.0,1,1,0,0,0,1,1,1,4,5,6,1,2,3,5,5,5,5,5,1,4,1,1,5,5,1,1,5,I don't understand this question,0,,1,Female,0,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3289727014.0,1,1,1,0,0,1,1,1,4,5,6,2,3,1,4,5,5,1,5,2,4,4,3,5,5,2,6,5,Han,0,,1,Male,3,New England,0,0,0,0,1,0,0,0,0,0,0,1
3289725827.0,1,1,1,1,1,1,1,1,6,5,4,1,2,3,5,5,5,5,2,2,,5,3,5,5,3,5,5,I don't understand this question,0,,1,Female,5,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3289725605.0,1,1,1,1,0,1,1,1,4,5,6,1,2,3,5,5,5,4,5,1,5,4,1,5,5,1,1,5,Han,0,,1,Male,5,New England,0,0,0,0,1,0,0,0,0,0,0,1
3289722110.0,1,0,1,1,1,1,1,1,1,3,2,4,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,I don't understand this question,1,1,0,Male,5,West South Central,0,0,0,0,1,0,0,0,0,0,1,0
3289711817.0,1,1,1,1,1,1,1,1,6,5,4,1,2,3,5,5,5,5,5,2,2,1,2,5,5,3,5,5,Han,0,,1,Male,5,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,1,0
3289706727.0,1,1,1,1,1,1,1,1,3,6,5,2,1,4,5,5,5,5,5,4,5,1,1,5,5,1,5,5,Han,0,,0,Female,2,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3289706550.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289705195.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,4,5,5,1,5,2,2,4,1,5,5,5,5,5,Han,0,,1,Male,3,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289700288.0,1,1,1,1,1,1,1,1,5,6,1,2,3,4,5,5,5,1,5,3,2,1,3,4,4,4,1,5,Greedo,0,,0,Male,4,New England,0,1,0,0,0,0,0,0,0,1,0,0
3289695941.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,5,5,4,5,5,5,5,5,1,4,5,Han,0,,0,Male,4,East North Central,0,0,0,1,0,0,0,0,0,1,0,0
3289693023.0,1,1,1,1,1,1,1,1,5,6,4,2,1,3,5,5,5,2,5,5,5,5,4,4,4,2,1,5,Han,0,,0,Male,6,East North Central,0,0,0,0,1,0,0,0,0,0,0,1
3289692258.0,1,1,0,0,1,0,1,1,4,5,3,6,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,0,,1,Male,2,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289689331.0,1,0,1,1,1,1,1,1,1,2,3,6,5,4,4,4,4,2,4,2,3,1,1,4,4,4,4,5,Greedo,0,,1,Female,4,West North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289688885.0,1,1,1,1,1,1,1,1,1,6,4,5,2,3,5,5,5,5,5,1,5,4,1,5,5,1,1,5,I don't understand this question,0,,1,Male,5,West South Central,0,0,0,0,1,0,0,0,0,0,1,0
3289684323.0,1,1,1,1,1,1,1,1,6,3,4,2,1,5,4,,5,4,5,4,5,6,1,4,5,2,6,5,I don't understand this question,0,,0,Male,3,West North Central,0,0,1,0,0,0,0,0,0,0,0,1
3289681765.0,1,1,1,1,1,1,1,1,3,4,5,6,2,1,5,5,5,5,5,4,4,4,4,5,5,5,4,5,I don't understand this question,0,,0,Male,5,South Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3289680108.0,1,0,0,0,0,0,1,1,3,4,5,6,2,1,5,5,5,4,5,3,2,4,4,4,4,2,3,5,Greedo,0,,0,Female,0,West South Central,0,0,1,0,0,0,0,0,0,1,0,0
